処理時間	平方根和の差	世代交代数	個体集団内の個体の数	エリート保存戦略で残す個体の数	トーナメント選択で無作為抽出する個体の数	突然変異確率	フロイド問題におけるN	選択方式	交叉方式
0.000413	0.571226	10	10	1	10	0.100000	64	トーナメント選択	一様交叉
0.000474	0.760737	10	10	1	10	0.100000	64	トーナメント選択	1点交叉
0.000359	2.746946	10	10	1	10	0.100000	64	ランキング選択	2点交叉
0.000380	0.483050	10	10	1	10	0.100000	64	ランキング選択	一様交叉
0.000339	1.048671	10	10	1	10	0.100000	64	ランキング選択	1点交叉
0.000088	0.383646	10	10	1	10	0.100000	16	トーナメント選択	2点交叉
0.000105	0.283652	10	10	1	10	0.100000	16	トーナメント選択	一様交叉
0.000082	0.257969	10	10	1	10	0.100000	16	トーナメント選択	1点交叉
0.000076	0.021608	10	10	1	10	0.100000	16	ランキング選択	2点交叉
0.000087	0.078540	10	10	1	10	0.100000	16	ランキング選択	一様交叉
0.000084	0.042058	10	10	1	10	0.100000	16	ランキング選択	1点交叉
0.000153	0.354084	10	10	1	10	0.010000	32	トーナメント選択	2点交叉
0.000204	0.043967	10	10	1	10	0.010000	32	トーナメント選択	一様交叉
0.000174	0.150270	10	10	1	10	0.010000	32	トーナメント選択	1点交叉
0.000147	0.030203	10	10	1	10	0.010000	32	ランキング選択	2点交叉
0.000180	0.510166	10	10	1	10	0.010000	32	ランキング選択	一様交叉
0.000145	0.318075	10	10	1	10	0.010000	32	ランキング選択	1点交叉
0.000360	1.020955	10	10	1	10	0.010000	64	トーナメント選択	2点交叉
0.000416	0.329890	10	10	1	10	0.010000	64	トーナメント選択	一様交叉
0.000396	0.022301	10	10	1	10	0.010000	64	トーナメント選択	1点交叉
0.000343	0.381088	10	10	1	10	0.010000	64	ランキング選択	2点交叉
0.000453	0.372839	10	10	1	10	0.010000	64	ランキング選択	一様交叉
0.000330	0.111066	10	10	1	10	0.010000	64	ランキング選択	1点交叉
0.000088	0.168663	10	10	1	10	0.010000	16	トーナメント選択	2点交叉
0.000119	0.514290	10	10	1	10	0.010000	16	トーナメント選択	一様交叉
0.000083	0.002005	10	10	1	10	0.010000	16	トーナメント選択	1点交叉
0.000092	0.011359	10	10	1	10	0.010000	16	ランキング選択	2点交叉
0.000094	0.098643	10	10	1	10	0.010000	16	ランキング選択	一様交叉
0.000092	0.010419	10	10	1	10	0.010000	16	ランキング選択	1点交叉
0.000160	0.290062	10	10	1	1	0.100000	32	トーナメント選択	2点交叉
0.000171	0.291561	10	10	1	1	0.100000	32	トーナメント選択	一様交叉
0.000153	0.513950	10	10	1	1	0.100000	32	トーナメント選択	1点交叉
0.000173	0.110997	10	10	1	1	0.100000	32	ランキング選択	2点交叉
0.000163	0.291561	10	10	1	1	0.100000	32	ランキング選択	一様交叉
0.000152	0.036221	10	10	1	1	0.100000	32	ランキング選択	1点交叉
0.000342	0.155438	10	10	1	1	0.100000	64	トーナメント選択	2点交叉
0.000392	0.605742	10	10	1	1	0.100000	64	トーナメント選択	一様交叉
0.000406	0.140115	10	10	1	1	0.100000	64	トーナメント選択	1点交叉
0.000412	2.172374	10	10	1	1	0.100000	64	ランキング選択	2点交叉
0.000481	0.113900	10	10	1	1	0.100000	64	ランキング選択	一様交叉
0.000391	0.473196	10	10	1	1	0.100000	64	ランキング選択	1点交叉
0.000072	0.097907	10	10	1	1	0.100000	16	トーナメント選択	2点交叉
0.000090	0.333350	10	10	1	1	0.100000	16	トーナメント選択	一様交叉
0.000089	0.544693	10	10	1	1	0.100000	16	トーナメント選択	1点交叉
0.000074	0.042058	10	10	1	1	0.100000	16	ランキング選択	2点交叉
0.000086	0.010419	10	10	1	1	0.100000	16	ランキング選択	一様交叉
0.000090	0.090972	10	10	1	1	0.100000	16	ランキング選択	1点交叉
0.000157	0.662719	10	10	1	1	0.010000	32	トーナメント選択	2点交叉
0.000162	0.790653	10	10	1	1	0.010000	32	トーナメント選択	一様交叉
0.000139	0.230981	10	10	1	1	0.010000	32	トーナメント選択	1点交叉
0.000168	0.263862	10	10	1	1	0.010000	32	ランキング選択	2点交叉
0.000160	0.367324	10	10	1	1	0.010000	32	ランキング選択	一様交叉
0.000144	0.705659	10	10	1	1	0.010000	32	ランキング選択	1点交叉
0.000350	0.155964	10	10	1	1	0.010000	64	トーナメント選択	2点交叉
0.000452	1.167625	10	10	1	1	0.010000	64	トーナメント選択	一様交叉
0.000343	0.086349	10	10	1	1	0.010000	64	トーナメント選択	1点交叉
0.000407	2.570292	10	10	1	1	0.010000	64	ランキング選択	2点交叉
0.000387	0.381896	10	10	1	1	0.010000	64	ランキング選択	一様交叉
0.000439	0.937807	10	10	1	1	0.010000	64	ランキング選択	1点交叉
0.000091	0.066997	10	10	1	1	0.010000	16	トーナメント選択	2点交叉
0.000099	0.049325	10	10	1	1	0.010000	16	トーナメント選択	一様交叉
0.000073	0.171466	10	10	1	1	0.010000	16	トーナメント選択	1点交叉
0.000090	0.040821	10	10	1	1	0.010000	16	ランキング選択	2点交叉
0.000118	0.291777	10	10	1	1	0.010000	16	ランキング選択	一様交叉
0.000073	0.086933	10	10	1	1	0.010000	16	ランキング選択	1点交叉
0.017706	0.000961	100	100	1	10	0.100000	32	トーナメント選択	2点交叉
0.017913	0.009091	100	100	1	10	0.100000	32	トーナメント選択	一様交叉
0.015730	0.001227	100	100	1	10	0.100000	32	トーナメント選択	1点交叉
0.015447	0.000572	100	100	1	10	0.100000	32	ランキング選択	2点交叉
0.017805	0.013595	100	100	1	10	0.100000	32	ランキング選択	一様交叉
0.016228	0.001739	100	100	1	10	0.100000	32	ランキング選択	1点交叉
0.028550	0.001709	100	100	1	10	0.100000	64	トーナメント選択	2点交叉
0.034060	0.006716	100	100	1	10	0.100000	64	トーナメント選択	一様交叉
0.029130	0.005818	100	100	1	10	0.100000	64	トーナメント選択	1点交叉
0.028188	0.000502	100	100	1	10	0.100000	64	ランキング選択	2点交叉
0.036358	0.012012	100	100	1	10	0.100000	64	ランキング選択	一様交叉
0.028284	0.005407	100	100	1	10	0.100000	64	ランキング選択	1点交叉
0.009254	0.000970	100	100	1	10	0.100000	16	トーナメント選択	2点交叉
0.010661	0.000970	100	100	1	10	0.100000	16	トーナメント選択	一様交叉
0.009182	0.001292	100	100	1	10	0.100000	16	トーナメント選択	1点交叉
0.010968	0.000970	100	100	1	10	0.100000	16	ランキング選択	2点交叉
0.009977	0.001292	100	100	1	10	0.100000	16	ランキング選択	一様交叉
0.008694	0.000970	100	100	1	10	0.100000	16	ランキング選択	1点交叉
0.017657	0.000733	100	100	1	10	0.010000	32	トーナメント選択	2点交叉
0.019255	0.003094	100	100	1	10	0.010000	32	トーナメント選択	一様交叉
0.018394	0.005796	100	100	1	10	0.010000	32	トーナメント選択	1点交叉
0.019211	0.003273	100	100	1	10	0.010000	32	ランキング選択	2点交叉
0.018035	0.000586	100	100	1	10	0.010000	32	ランキング選択	一様交叉
0.017771	0.003969	100	100	1	10	0.010000	32	ランキング選択	1点交叉
0.028034	0.003965	100	100	1	10	0.010000	64	トーナメント選択	2点交叉
0.034604	0.018478	100	100	1	10	0.010000	64	トーナメント選択	一様交叉
0.031949	0.009141	100	100	1	10	0.010000	64	トーナメント選択	1点交叉
0.028482	0.008408	100	100	1	10	0.010000	64	ランキング選択	2点交叉
0.035526	0.000957	100	100	1	10	0.010000	64	ランキング選択	一様交叉
0.027868	0.000363	100	100	1	10	0.010000	64	ランキング選択	1点交叉
0.009879	0.000970	100	100	1	10	0.010000	16	トーナメント選択	2点交叉
0.010539	0.001511	100	100	1	10	0.010000	16	トーナメント選択	一様交叉
0.009721	0.000970	100	100	1	10	0.010000	16	トーナメント選択	1点交叉
0.010571	0.000970	100	100	1	10	0.010000	16	ランキング選択	2点交叉
0.010121	0.001292	100	100	1	10	0.010000	16	ランキング選択	一様交叉
0.008622	0.001511	100	100	1	10	0.010000	16	ランキング選択	1点交叉
0.014967	0.002595	100	100	1	1	0.100000	32	トーナメント選択	2点交叉
0.016778	0.001262	100	100	1	1	0.100000	32	トーナメント選択	一様交叉
0.015354	0.001065	100	100	1	1	0.100000	32	トーナメント選択	1点交叉
0.015226	0.001385	100	100	1	1	0.100000	32	ランキング選択	2点交叉
0.017563	0.003951	100	100	1	1	0.100000	32	ランキング選択	一様交叉
0.015769	0.000684	100	100	1	1	0.100000	32	ランキング選択	1点交叉
0.027573	0.001349	100	100	1	1	0.100000	64	トーナメント選択	2点交叉
0.032570	0.004661	100	100	1	1	0.100000	64	トーナメント選択	一様交叉
0.026734	0.017943	100	100	1	1	0.100000	64	トーナメント選択	1点交叉
0.030060	0.006959	100	100	1	1	0.100000	64	ランキング選択	2点交叉
0.033202	0.012437	100	100	1	1	0.100000	64	ランキング選択	一様交叉
0.027828	0.000696	100	100	1	1	0.100000	64	ランキング選択	1点交叉
0.008270	0.001511	100	100	1	1	0.100000	16	トーナメント選択	2点交叉
0.008952	0.001786	100	100	1	1	0.100000	16	トーナメント選択	一様交叉
0.007514	0.000970	100	100	1	1	0.100000	16	トーナメント選択	1点交叉
0.008926	0.000970	100	100	1	1	0.100000	16	ランキング選択	2点交叉
0.011132	0.000970	100	100	1	1	0.100000	16	ランキング選択	一様交叉
0.009041	0.000970	100	100	1	1	0.100000	16	ランキング選択	1点交叉
0.017573	0.017279	100	100	1	1	0.010000	32	トーナメント選択	2点交叉
0.016786	0.004433	100	100	1	1	0.010000	32	トーナメント選択	一様交叉
0.013953	0.005042	100	100	1	1	0.010000	32	トーナメント選択	1点交叉
0.018258	0.001859	100	100	1	1	0.010000	32	ランキング選択	2点交叉
0.018058	0.000424	100	100	1	1	0.010000	32	ランキング選択	一様交叉
0.015050	0.000559	100	100	1	1	0.010000	32	ランキング選択	1点交叉
0.026697	0.016235	100	100	1	1	0.010000	64	トーナメント選択	2点交叉
0.032094	0.003208	100	100	1	1	0.010000	64	トーナメント選択	一様交叉
0.026294	0.007584	100	100	1	1	0.010000	64	トーナメント選択	1点交叉
0.028075	0.006884	100	100	1	1	0.010000	64	ランキング選択	2点交叉
0.038199	0.006443	100	100	1	1	0.010000	64	ランキング選択	一様交叉
0.029733	0.004316	100	100	1	1	0.010000	64	ランキング選択	1点交叉
0.008225	0.000970	100	100	1	1	0.010000	16	トーナメント選択	2点交叉
0.009640	0.001511	100	100	1	1	0.010000	16	トーナメント選択	一様交叉
0.007943	0.000970	100	100	1	1	0.010000	16	トーナメント選択	1点交叉
0.008942	0.000970	100	100	1	1	0.010000	16	ランキング選択	2点交叉
0.010551	0.001511	100	100	1	1	0.010000	16	ランキング選択	一様交叉
0.008930	0.000970	100	100	1	1	0.010000	16	ランキング選択	1点交叉
0.092998	0.000014	100	500	1	10	0.100000	32	トーナメント選択	2点交叉
0.095407	0.000271	100	500	1	10	0.100000	32	トーナメント選択	一様交叉
0.080265	0.000191	100	500	1	10	0.100000	32	トーナメント選択	1点交叉
0.104622	0.000156	100	500	1	10	0.100000	32	ランキング選択	2点交叉
0.125204	0.000570	100	500	1	10	0.100000	32	ランキング選択	一様交叉
0.099557	0.000678	100	500	1	10	0.100000	32	ランキング選択	1点交叉
0.151835	0.000052	100	500	1	10	0.100000	64	トーナメント選択	2点交叉
0.179623	0.001912	100	500	1	10	0.100000	64	トーナメント選択	一様交叉
0.149494	0.000632	100	500	1	10	0.100000	64	トーナメント選択	1点交叉
0.171652	0.001507	100	500	1	10	0.100000	64	ランキング選択	2点交叉
0.196721	0.000858	100	500	1	10	0.100000	64	ランキング選択	一様交叉
0.178381	0.001462	100	500	1	10	0.100000	64	ランキング選択	1点交叉
0.048754	0.000970	100	500	1	10	0.100000	16	トーナメント選択	2点交叉
0.054455	0.000970	100	500	1	10	0.100000	16	トーナメント選択	一様交叉
0.058130	0.000970	100	500	1	10	0.100000	16	トーナメント選択	1点交叉
0.067576	0.000970	100	500	1	10	0.100000	16	ランキング選択	2点交叉
0.075831	0.000970	100	500	1	10	0.100000	16	ランキング選択	一様交叉
0.077405	0.000970	100	500	1	10	0.100000	16	ランキング選択	1点交叉
0.081319	0.000216	100	500	1	10	0.010000	32	トーナメント選択	2点交叉
0.098483	0.000499	100	500	1	10	0.010000	32	トーナメント選択	一様交叉
0.091828	0.000543	100	500	1	10	0.010000	32	トーナメント選択	1点交叉
0.105988	0.000814	100	500	1	10	0.010000	32	ランキング選択	2点交叉
0.120584	0.000485	100	500	1	10	0.010000	32	ランキング選択	一様交叉
0.103376	0.000010	100	500	1	10	0.010000	32	ランキング選択	1点交叉
0.146273	0.001330	100	500	1	10	0.010000	64	トーナメント選択	2点交叉
0.174735	0.000735	100	500	1	10	0.010000	64	トーナメント選択	一様交叉
0.145232	0.001453	100	500	1	10	0.010000	64	トーナメント選択	1点交叉
0.165641	0.000757	100	500	1	10	0.010000	64	ランキング選択	2点交叉
0.201661	0.001954	100	500	1	10	0.010000	64	ランキング選択	一様交叉
0.172607	0.002413	100	500	1	10	0.010000	64	ランキング選択	1点交叉
0.049132	0.000970	100	500	1	10	0.010000	16	トーナメント選択	2点交叉
0.062719	0.000970	100	500	1	10	0.010000	16	トーナメント選択	一様交叉
0.048823	0.000970	100	500	1	10	0.010000	16	トーナメント選択	1点交叉
0.071609	0.000970	100	500	1	10	0.010000	16	ランキング選択	2点交叉
0.073130	0.000970	100	500	1	10	0.010000	16	ランキング選択	一様交叉
0.076215	0.000970	100	500	1	10	0.010000	16	ランキング選択	1点交叉
0.075029	0.000205	100	500	1	1	0.100000	32	トーナメント選択	2点交叉
0.086474	0.000656	100	500	1	1	0.100000	32	トーナメント選択	一様交叉
0.075790	0.000706	100	500	1	1	0.100000	32	トーナメント選択	1点交叉
0.103445	0.000458	100	500	1	1	0.100000	32	ランキング選択	2点交叉
0.112833	0.000053	100	500	1	1	0.100000	32	ランキング選択	一様交叉
0.100348	0.000530	100	500	1	1	0.100000	32	ランキング選択	1点交叉
0.148836	0.001045	100	500	1	1	0.100000	64	トーナメント選択	2点交叉
0.181857	0.002661	100	500	1	1	0.100000	64	トーナメント選択	一様交叉
0.138270	0.000795	100	500	1	1	0.100000	64	トーナメント選択	1点交叉
0.164955	0.001238	100	500	1	1	0.100000	64	ランキング選択	2点交叉
0.189699	0.000213	100	500	1	1	0.100000	64	ランキング選択	一様交叉
0.165425	0.000437	100	500	1	1	0.100000	64	ランキング選択	1点交叉
0.047630	0.000970	100	500	1	1	0.100000	16	トーナメント選択	2点交叉
0.052673	0.000970	100	500	1	1	0.100000	16	トーナメント選択	一様交叉
0.038579	0.000970	100	500	1	1	0.100000	16	トーナメント選択	1点交叉
0.068052	0.000970	100	500	1	1	0.100000	16	ランキング選択	2点交叉
0.081056	0.000970	100	500	1	1	0.100000	16	ランキング選択	一様交叉
0.066125	0.000970	100	500	1	1	0.100000	16	ランキング選択	1点交叉
0.075691	0.000012	100	500	1	1	0.010000	32	トーナメント選択	2点交叉
0.097324	0.000137	100	500	1	1	0.010000	32	トーナメント選択	一様交叉
0.071608	0.000207	100	500	1	1	0.010000	32	トーナメント選択	1点交叉
0.103743	0.000840	100	500	1	1	0.010000	32	ランキング選択	2点交叉
0.114707	0.000075	100	500	1	1	0.010000	32	ランキング選択	一様交叉
0.106584	0.001054	100	500	1	1	0.010000	32	ランキング選択	1点交叉
0.138936	0.000831	100	500	1	1	0.010000	64	トーナメント選択	2点交叉
0.168788	0.000591	100	500	1	1	0.010000	64	トーナメント選択	一様交叉
0.138512	0.000883	100	500	1	1	0.010000	64	トーナメント選択	1点交叉
0.167925	0.000011	100	500	1	1	0.010000	64	ランキング選択	2点交叉
0.209520	0.000751	100	500	1	1	0.010000	64	ランキング選択	一様交叉
0.181751	0.001861	100	500	1	1	0.010000	64	ランキング選択	1点交叉
0.041253	0.000970	100	500	1	1	0.010000	16	トーナメント選択	2点交叉
0.047321	0.000970	100	500	1	1	0.010000	16	トーナメント選択	一様交叉
0.041898	0.000970	100	500	1	1	0.010000	16	トーナメント選択	1点交叉
0.076812	0.001292	100	500	1	1	0.010000	16	ランキング選択	2点交叉
0.074781	0.000970	100	500	1	1	0.010000	16	ランキング選択	一様交叉
0.073716	0.000970	100	500	1	1	0.010000	16	ランキング選択	1点交叉
0.186473	0.000009	100	1000	1	10	0.100000	32	トーナメント選択	2点交叉
0.206013	0.000212	100	1000	1	10	0.100000	32	トーナメント選択	一様交叉
0.173507	0.000405	100	1000	1	10	0.100000	32	トーナメント選択	1点交叉
0.265779	0.000088	100	1000	1	10	0.100000	32	ランキング選択	2点交叉
0.293035	0.000219	100	1000	1	10	0.100000	32	ランキング選択	一様交叉
0.273669	0.000187	100	1000	1	10	0.100000	32	ランキング選択	1点交叉
0.303903	0.000488	100	1000	1	10	0.100000	64	トーナメント選択	2点交叉
0.354509	0.000107	100	1000	1	10	0.100000	64	トーナメント選択	一様交叉
0.304094	0.000737	100	1000	1	10	0.100000	64	トーナメント選択	1点交叉
0.401890	0.000207	100	1000	1	10	0.100000	64	ランキング選択	2点交叉
0.458247	0.000241	100	1000	1	10	0.100000	64	ランキング選択	一様交叉
0.393767	0.000438	100	1000	1	10	0.100000	64	ランキング選択	1点交叉
0.115151	0.000970	100	1000	1	10	0.100000	16	トーナメント選択	2点交叉
0.123129	0.000970	100	1000	1	10	0.100000	16	トーナメント選択	一様交叉
0.110133	0.000970	100	1000	1	10	0.100000	16	トーナメント選択	1点交叉
0.211814	0.000970	100	1000	1	10	0.100000	16	ランキング選択	2点交叉
0.232516	0.000970	100	1000	1	10	0.100000	16	ランキング選択	一様交叉
0.204728	0.000970	100	1000	1	10	0.100000	16	ランキング選択	1点交叉
0.172867	0.000115	100	1000	1	10	0.010000	32	トーナメント選択	2点交叉
